FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA;;;;;;;;;
24/2/2021;15:34:53;65;4,7;305,5;51,9;2025;515;;;;1;;;;;;;;;
24/2/2021;15:34:54;65;4,1;266,5;52,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:34:55;65;4,5;292,5;53,2;1995;525;;;;1;;;;;;;;;
24/2/2021;15:34:56;65;4,6;299;54,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:34:57;65;4,1;266,5;55,1;2025;525;;;;1;;;;;;;;;
24/2/2021;15:34:58;65;4,8;312;56,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:34:59;65;3,9;253,5;53,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:00;65;3,8;247;54,3;1995;500;;;;1;;;;;;;;;
24/2/2021;15:35:01;65;3,9;253,5;55,1;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:02;65;4,1;266,5;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:03;65;4,5;292,5;51,2;2125;575;;;;1;;;;;;;;;
24/2/2021;15:35:04;65;4,3;279,5;52,1;2095;525;;;;1;;;;;;;;;
24/2/2021;15:35:05;65;4,8;312;51,3;2085;515;;;;1;;;;;;;;;
24/2/2021;15:35:06;65;4,4;286;51,9;2075;575;;;;1;;;;;;;;;
24/2/2021;15:35:07;65;3,7;240,5;52,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:08;65;4,1;266,5;53,2;2150;515;;;;1;;;;;;;;;
24/2/2021;15:35:09;65;4,8;312;54,3;2000;525;;;;1;;;;;;;;;
24/2/2021;15:35:10;65;4,5;292,5;55,1;2025;555;;;;1;;;;;;;;;
24/2/2021;15:35:11;65;4,8;312;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:12;65;4,7;305,5;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:13;65;3,9;253,5;52,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:14;65;3,8;247;51,3;2025;575;;;;1;;;;;;;;;
24/2/2021;15:35:15;65;4,1;266,5;51,9;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:16;65;4,5;292,5;52,3;1995;515;;;;1;;;;;;;;;
24/2/2021;15:35:17;65;4,8;312;53,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:18;65;4,6;299;54,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:19;65;4,7;305,5;55,1;2125;515;;;;1;;;;;;;;;
24/2/2021;15:35:20;65;4,1;266,5;56,2;2095;525;;;;1;;;;;;;;;
24/2/2021;15:35:21;65;4,5;292,5;53,2;2085;555;;;;1;;;;;;;;;
24/2/2021;15:35:22;65;4,6;299;54,3;2075;525;;;;1;;;;;;;;;
24/2/2021;15:35:23;65;4,1;266,5;55,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:35:24;65;4,8;312;56,2;2150;575;;;;1;;;;;;;;;
24/2/2021;15:35:25;65;4,8;312;51,2;2000;500;;;;1;;;;;;;;;
24/2/2021;15:35:26;65;4,9;318,5;52,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:35:27;65;3,7;240,5;51,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:28;65;3,9;253,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:29;65;3,8;247;51,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:30;65;3,9;253,5;51,9;2025;515;;;;1;;;;;;;;;
24/2/2021;15:35:31;65;4,1;266,5;52,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:32;65;4,5;292,5;53,2;1995;525;;;;1;;;;;;;;;
24/2/2021;15:35:33;65;4,3;279,5;54,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:34;65;4,8;312;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:35:35;65;4,4;286;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:36;65;4,1;266,5;53,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:37;65;4,5;292,5;54,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:38;65;4,8;312;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:35:39;65;4,6;299;51,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:40;65;4,7;305,5;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:41;65;4,1;266,5;52,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:35:42;65;4,5;292,5;53,2;1995;525;;;;1;;;;;;;;;
24/2/2021;15:35:43;65;4,6;299;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:44;65;4,1;266,5;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:35:45;65;4,8;312;56,2;2025;500;;;;1;;;;;;;;;
24/2/2021;15:35:46;65;4,8;312;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:47;65;4,9;318,5;52,1;1995;525;;;;1;;;;;;;;;
24/2/2021;15:35:48;65;3,7;240,5;51,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:35:49;65;3,9;253,5;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:50;65;3,8;247;52,3;2125;515;;;;1;;;;;;;;;
24/2/2021;15:35:51;65;3,9;253,5;53,2;2095;575;;;;1;;;;;;;;;
24/2/2021;15:35:52;65;4,1;266,5;54,3;2085;525;;;;1;;;;;;;;;
24/2/2021;15:35:53;65;4,5;292,5;55,1;2075;515;;;;1;;;;;;;;;
24/2/2021;15:35:54;65;4,3;279,5;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:35:55;65;4,8;312;53,2;2150;555;;;;1;;;;;;;;;
24/2/2021;15:35:56;65;4,4;286;54,3;2000;525;;;;1;;;;;;;;;
24/2/2021;15:35:57;65;3,7;240,5;55,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:35:58;65;4,1;266,5;56,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:35:59;65;4,8;312;51,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:00;65;4,5;292,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:36:01;65;4,8;312;51,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:02;65;4,7;305,5;52,1;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:03;65;3,9;253,5;51,3;1995;575;;;;1;;;;;;;;;
24/2/2021;15:36:04;65;3,8;247;51,9;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:05;65;4,1;266,5;52,3;2025;515;;;;1;;;;;;;;;
24/2/2021;15:36:06;65;4,5;292,5;53,2;2125;525;;;;1;;;;;;;;;
24/2/2021;15:36:07;65;4,8;312;54,3;2095;555;;;;1;;;;;;;;;
24/2/2021;15:36:08;65;4,6;299;55,1;2085;525;;;;1;;;;;;;;;
24/2/2021;15:36:09;65;4,7;305,5;56,2;2075;515;;;;1;;;;;;;;;
24/2/2021;15:36:10;65;4,1;266,5;53,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:11;65;4,5;292,5;54,3;2150;575;;;;1;;;;;;;;;
24/2/2021;15:36:12;65;4,6;299;55,1;2000;525;;;;1;;;;;;;;;
24/2/2021;15:36:13;65;4,1;266,5;56,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:36:14;65;4,8;312;51,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:36:15;65;4,8;312;52,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:16;65;4,9;318,5;51,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:17;65;3,7;240,5;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:18;65;3,9;253,5;52,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:36:19;65;3,8;247;53,2;1995;525;;;;1;;;;;;;;;
24/2/2021;15:36:20;65;3,9;253,5;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:21;65;4,1;266,5;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:36:22;65;4,5;292,5;56,2;2025;500;;;;1;;;;;;;;;
24/2/2021;15:36:23;65;4,3;279,5;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:24;65;4,8;312;52,1;1995;525;;;;1;;;;;;;;;
24/2/2021;15:36:25;65;4,4;286;51,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:36:26;65;3,7;240,5;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:27;65;4,1;266,5;52,3;2125;515;;;;1;;;;;;;;;
24/2/2021;15:36:28;65;4,8;312;53,2;2095;575;;;;1;;;;;;;;;
24/2/2021;15:36:29;65;4,5;292,5;54,3;2085;525;;;;1;;;;;;;;;
24/2/2021;15:36:30;65;4,8;312;55,1;2075;555;;;;1;;;;;;;;;
24/2/2021;15:36:31;65;4,7;305,5;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:32;65;3,9;253,5;53,2;2150;515;;;;1;;;;;;;;;
24/2/2021;15:36:33;65;3,8;247;54,3;2000;575;;;;1;;;;;;;;;
24/2/2021;15:36:34;65;4,1;266,5;55,1;2025;500;;;;1;;;;;;;;;
24/2/2021;15:36:35;65;4,5;292,5;56,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:36;65;4,8;312;51,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:37;65;4,6;299;52,1;1995;575;;;;1;;;;;;;;;
24/2/2021;15:36:38;65;4,7;305,5;51,9;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:39;65;4,1;266,5;52,3;2025;515;;;;1;;;;;;;;;
24/2/2021;15:36:40;65;4,5;292,5;53,2;2125;575;;;;1;;;;;;;;;
24/2/2021;15:36:41;65;4,6;299;54,3;2095;525;;;;1;;;;;;;;;
24/2/2021;15:36:42;65;4,1;266,5;55,1;2085;515;;;;1;;;;;;;;;
24/2/2021;15:36:43;65;4,8;312;56,2;2075;525;;;;1;;;;;;;;;
24/2/2021;15:36:44;65;4,8;312;51,2;2025;555;;;;1;;;;;;;;;
24/2/2021;15:36:45;65;4,9;318,5;52,1;2150;525;;;;1;;;;;;;;;
24/2/2021;15:36:46;65;3,7;240,5;51,3;2000;515;;;;1;;;;;;;;;
24/2/2021;15:36:47;65;3,9;253,5;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:48;65;3,8;247;52,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:36:49;65;3,9;253,5;53,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:50;65;4,1;266,5;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:51;65;4,5;292,5;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:36:52;65;4,3;279,5;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:53;65;4,8;312;53,2;1995;515;;;;1;;;;;;;;;
24/2/2021;15:36:54;65;4,4;286;54,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:36:55;65;4,1;266,5;55,1;2025;555;;;;1;;;;;;;;;
24/2/2021;15:36:56;65;4,5;292,5;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:36:57;65;4,8;312;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:36:58;65;4,6;299;52,1;1995;575;;;;1;;;;;;;;;
24/2/2021;15:36:59;65;4,7;305,5;51,3;2015;500;;;;1;;;;;;;;;
24/2/2021;15:37:00;65;4,1;266,5;51,9;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:01;65;4,5;292,5;52,3;2125;525;;;;1;;;;;;;;;
24/2/2021;15:37:02;65;4,6;299;53,2;2095;575;;;;1;;;;;;;;;
24/2/2021;15:37:03;65;4,1;266,5;54,3;2085;525;;;;1;;;;;;;;;
24/2/2021;15:37:04;65;4,8;312;55,1;2075;515;;;;1;;;;;;;;;
24/2/2021;15:37:05;65;4,8;312;56,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:37:06;65;4,9;318,5;51,2;2150;525;;;;1;;;;;;;;;
24/2/2021;15:37:07;65;3,7;240,5;52,1;2000;525;;;;1;;;;;;;;;
24/2/2021;15:37:08;65;3,9;253,5;51,3;2025;575;;;;1;;;;;;;;;
24/2/2021;15:37:09;65;3,8;247;51,9;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:10;65;3,9;253,5;52,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:37:11;65;4,1;266,5;53,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:12;65;4,5;292,5;54,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:13;65;4,3;279,5;55,1;2015;515;;;;1;;;;;;;;;
24/2/2021;15:37:14;65;4,8;312;56,2;1995;525;;;;1;;;;;;;;;
24/2/2021;15:37:15;65;4,4;286;53,2;2015;555;;;;1;;;;;;;;;
24/2/2021;15:37:16;65;3,7;240,5;54,3;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:17;65;4,1;266,5;55,1;2125;575;;;;1;;;;;;;;;
24/2/2021;15:37:18;65;4,8;312;56,2;2095;500;;;;1;;;;;;;;;
24/2/2021;15:37:19;65;4,5;292,5;51,2;2085;515;;;;1;;;;;;;;;
24/2/2021;15:37:20;65;4,8;312;52,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:21;65;4,7;305,5;51,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:22;65;3,9;253,5;52,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:23;65;3,8;247;51,3;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:24;65;4,1;266,5;51,9;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:25;65;4,5;292,5;52,3;1995;525;;;;1;;;;;;;;;
24/2/2021;15:37:26;65;4,8;312;53,2;2015;555;;;;1;;;;;;;;;
24/2/2021;15:37:27;65;4,6;299;54,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:28;65;4,7;305,5;55,1;2125;515;;;;1;;;;;;;;;
24/2/2021;15:37:29;65;4,1;266,5;56,2;2095;575;;;;1;;;;;;;;;
24/2/2021;15:37:30;65;4,5;292,5;53,2;2085;500;;;;1;;;;;;;;;
24/2/2021;15:37:31;65;4,6;299;54,3;2075;515;;;;1;;;;;;;;;
24/2/2021;15:37:32;65;4,1;266,5;55,1;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:33;65;4,8;312;51,9;2150;575;;;;1;;;;;;;;;
24/2/2021;15:37:34;65;3,9;253,5;52,3;2000;525;;;;1;;;;;;;;;
24/2/2021;15:37:35;65;3,8;247;53,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:36;65;3,9;253,5;54,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:37;65;4,1;266,5;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:38;65;4,5;292,5;56,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:37:39;65;4,3;279,5;53,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:40;65;4,8;312;54,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:37:41;65;4,4;286;55,1;1995;525;;;;1;;;;;;;;;
24/2/2021;15:37:42;65;3,7;240,5;56,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:37:43;65;4,1;266,5;51,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:44;65;4,8;312;52,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:37:45;65;4,5;292,5;51,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:46;65;4,8;312;51,9;1995;515;;;;1;;;;;;;;;
24/2/2021;15:37:47;65;4,7;305,5;52,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:48;65;3,9;253,5;53,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:37:49;65;3,8;247;54,3;2125;515;;;;1;;;;;;;;;
24/2/2021;15:37:50;65;4,1;266,5;55,1;2095;525;;;;1;;;;;;;;;
24/2/2021;15:37:51;65;4,5;292,5;56,2;2085;555;;;;1;;;;;;;;;
24/2/2021;15:37:52;65;4,8;312;51,2;2075;525;;;;1;;;;;;;;;
24/2/2021;15:37:53;65;4,6;299;52,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:54;65;4,7;305,5;51,3;2150;575;;;;1;;;;;;;;;
24/2/2021;15:37:55;65;4,1;266,5;51,9;2000;500;;;;1;;;;;;;;;
24/2/2021;15:37:56;65;4,5;292,5;52,3;2025;515;;;;1;;;;;;;;;
24/2/2021;15:37:57;65;4,6;299;53,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:37:58;65;4,1;266,5;54,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:37:59;65;4,8;312;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:00;65;4,8;312;56,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:01;65;4,9;318,5;53,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:38:02;65;3,7;240,5;54,3;1995;525;;;;1;;;;;;;;;
24/2/2021;15:38:03;65;3,9;253,5;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:04;65;3,8;247;56,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:38:05;65;3,9;253,5;51,2;2125;525;;;;1;;;;;;;;;
24/2/2021;15:38:06;65;4,1;266,5;52,1;2095;515;;;;1;;;;;;;;;
24/2/2021;15:38:07;65;4,5;292,5;51,9;2085;575;;;;1;;;;;;;;;
24/2/2021;15:38:08;65;4,8;312;52,3;2075;525;;;;1;;;;;;;;;
24/2/2021;15:38:09;65;4,5;292,5;53,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:10;65;4,8;312;54,3;2150;525;;;;1;;;;;;;;;
24/2/2021;15:38:11;65;4,7;305,5;55,1;2000;555;;;;1;;;;;;;;;
24/2/2021;15:38:12;65;3,9;253,5;56,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:38:13;65;3,8;247;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:38:14;65;4,1;266,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:38:15;65;4,5;292,5;51,3;2015;500;;;;1;;;;;;;;;
24/2/2021;15:38:16;65;4,8;312;51,9;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:17;65;4,6;299;52,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:18;65;4,7;305,5;53,2;1995;575;;;;1;;;;;;;;;
24/2/2021;15:38:19;65;4,1;266,5;54,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:20;65;4,5;292,5;55,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:21;65;4,6;299;56,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:38:22;65;4,1;266,5;53,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:23;65;4,8;312;54,3;1995;515;;;;1;;;;;;;;;
24/2/2021;15:38:24;65;4,8;312;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:25;65;4,9;318,5;56,2;2025;555;;;;1;;;;;;;;;
24/2/2021;15:38:26;65;3,7;240,5;51,2;2125;525;;;;1;;;;;;;;;
24/2/2021;15:38:27;65;3,9;253,5;52,1;2095;515;;;;1;;;;;;;;;
24/2/2021;15:38:28;65;3,8;247;51,3;2085;515;;;;1;;;;;;;;;
24/2/2021;15:38:29;65;3,9;253,5;51,9;2075;525;;;;1;;;;;;;;;
24/2/2021;15:38:30;65;4,1;266,5;52,3;2025;575;;;;1;;;;;;;;;
24/2/2021;15:38:31;65;4,5;292,5;53,2;2150;525;;;;1;;;;;;;;;
24/2/2021;15:38:32;65;4,3;279,5;54,3;2000;515;;;;1;;;;;;;;;
24/2/2021;15:38:33;65;4,8;312;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:38:34;65;4,4;286;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:35;65;4,1;266,5;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:38:36;65;4,5;292,5;52,1;1995;525;;;;1;;;;;;;;;
24/2/2021;15:38:37;65;4,8;312;51,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:38:38;65;4,6;299;51,9;2025;525;;;;1;;;;;;;;;
24/2/2021;15:38:39;65;4,7;305,5;52,3;2125;515;;;;1;;;;;;;;;
24/2/2021;15:38:40;65;4,1;266,5;53,2;2095;525;;;;1;;;;;;;;;
24/2/2021;15:38:41;65;4,5;292,5;54,3;2085;575;;;;1;;;;;;;;;
24/2/2021;15:38:42;65;4,6;299;55,1;2075;525;;;;1;;;;;;;;;
24/2/2021;15:38:43;65;4,1;266,5;56,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:44;65;4,8;312;53,2;2150;575;;;;1;;;;;;;;;
24/2/2021;15:38:45;65;4,8;312;54,3;2000;525;;;;1;;;;;;;;;
24/2/2021;15:38:46;65;4,9;318,5;55,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:47;65;3,7;240,5;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:48;65;3,9;253,5;51,2;2015;555;;;;1;;;;;;;;;
24/2/2021;15:38:49;65;3,8;247;52,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:50;65;3,9;253,5;51,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:38:51;65;4,1;266,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:38:52;65;4,1;266,5;51,3;1995;500;;;;1;;;;;;;;;
24/2/2021;15:38:53;65;4,8;312;51,9;2015;515;;;;1;;;;;;;;;
24/2/2021;15:38:54;65;4,8;312;52,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:38:55;65;4,9;318,5;53,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:38:56;65;3,7;240,5;54,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:38:57;65;3,9;253,5;55,1;1995;515;;;;1;;;;;;;;;
24/2/2021;15:38:58;65;3,8;247;56,2;2015;575;;;;1;;;;;;;;;
24/2/2021;15:38:59;65;3,9;253,5;53,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:00;65;4,1;266,5;54,3;2125;555;;;;1;;;;;;;;;
24/2/2021;15:39:01;65;4,5;292,5;55,1;2095;525;;;;1;;;;;;;;;
24/2/2021;15:39:02;65;4,3;279,5;51,3;2085;515;;;;1;;;;;;;;;
24/2/2021;15:39:03;65;4,8;312;51,9;2075;575;;;;1;;;;;;;;;
24/2/2021;15:39:04;65;4,4;286;52,3;2025;500;;;;1;;;;;;;;;
24/2/2021;15:39:05;65;3,7;240,5;53,2;2150;515;;;;1;;;;;;;;;
24/2/2021;15:39:06;65;4,1;266,5;54,3;2000;525;;;;1;;;;;;;;;
24/2/2021;15:39:07;65;4,8;312;55,1;2025;575;;;;1;;;;;;;;;
24/2/2021;15:39:08;65;4,5;292,5;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:09;65;4,8;312;51,2;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:10;65;4,7;305,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:39:11;65;3,9;253,5;51,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:12;65;3,8;247;51,9;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:13;65;4,1;266,5;52,3;1995;525;;;;1;;;;;;;;;
24/2/2021;15:39:14;65;4,5;292,5;53,2;2015;555;;;;1;;;;;;;;;
24/2/2021;15:39:15;65;4,8;312;54,3;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:16;65;4,6;299;55,1;2125;515;;;;1;;;;;;;;;
24/2/2021;15:39:17;65;4,7;305,5;56,2;2095;525;;;;1;;;;;;;;;
24/2/2021;15:39:18;65;4,1;266,5;53,2;2085;575;;;;1;;;;;;;;;
24/2/2021;15:39:19;65;4,5;292,5;54,3;2075;525;;;;1;;;;;;;;;
24/2/2021;15:39:20;65;4,6;299;55,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:39:21;65;4,1;266,5;56,2;2150;575;;;;1;;;;;;;;;
24/2/2021;15:39:22;65;4,8;312;51,2;2000;525;;;;1;;;;;;;;;
24/2/2021;15:39:23;65;4,8;312;52,1;2025;515;;;;1;;;;;;;;;
24/2/2021;15:39:24;65;4,9;318,5;51,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:25;65;3,7;240,5;52,1;2015;555;;;;1;;;;;;;;;
24/2/2021;15:39:26;65;3,9;253,5;51,3;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:27;65;3,8;247;51,9;2025;515;;;;1;;;;;;;;;
24/2/2021;15:39:28;65;3,9;253,5;52,3;2015;575;;;;1;;;;;;;;;
24/2/2021;15:39:29;65;4,1;266,5;53,2;1995;500;;;;1;;;;;;;;;
24/2/2021;15:39:30;65;4,5;292,5;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:31;65;4,3;279,5;55,1;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:32;65;4,8;312;56,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:39:33;65;4,4;286;53,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:34;65;4,1;266,5;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:35;65;4,5;292,5;55,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:39:36;65;4,8;312;56,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:37;65;4,6;299;51,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:38;65;4,7;305,5;52,1;2015;575;;;;1;;;;;;;;;
24/2/2021;15:39:39;65;4,1;266,5;51,3;1995;525;;;;1;;;;;;;;;
24/2/2021;15:39:40;65;4,5;292,5;51,9;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:41;65;4,6;299;52,3;2025;575;;;;1;;;;;;;;;
24/2/2021;15:39:42;65;4,1;266,5;53,2;2025;525;;;;1;;;;;;;;;
24/2/2021;15:39:43;65;4,8;312;54,3;2015;515;;;;1;;;;;;;;;
24/2/2021;15:39:44;65;4,8;312;55,1;1995;525;;;;1;;;;;;;;;
24/2/2021;15:39:45;65;4,9;318,5;56,2;2015;555;;;;1;;;;;;;;;
24/2/2021;15:39:46;65;3,7;240,5;51,2;2025;515;;;;1;;;;;;;;;
24/2/2021;15:39:47;65;3,9;253,5;52,1;2125;575;;;;1;;;;;;;;;
24/2/2021;15:39:48;65;3,8;247;51,3;2095;500;;;;1;;;;;;;;;
24/2/2021;15:39:49;65;3,9;253,5;51,9;2085;515;;;;1;;;;;;;;;
24/2/2021;15:39:50;65;4,1;266,5;52,3;2075;525;;;;1;;;;;;;;;
24/2/2021;15:39:51;65;4,5;292,5;53,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:39:52;65;4,3;279,5;54,3;2150;525;;;;1;;;;;;;;;
24/2/2021;15:39:53;65;4,8;312;55,1;2000;515;;;;1;;;;;;;;;
24/2/2021;15:39:54;65;4,4;286;56,2;2025;575;;;;1;;;;;;;;;
24/2/2021;15:39:55;65;3,7;240,5;53,2;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:56;65;4,1;266,5;54,3;2015;555;;;;1;;;;;;;;;
24/2/2021;15:39:57;65;4,8;312;55,1;2015;525;;;;1;;;;;;;;;
24/2/2021;15:39:58;65;4,5;292,5;56,2;2025;515;;;;1;;;;;;;;;
