FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
26/2/2021;15:39:30;75;4,5;337,5;54,3;201;515;;;;1
26/2/2021;15:39:31;75;4,3;322,5;55,1;202;525;;;;1
26/2/2021;15:39:32;75;4,8;360;56,2;202;575;;;;1
26/2/2021;15:39:33;75;4,4;330;53,2;201;525;;;;1
26/2/2021;15:39:34;75;4,1;307,5;54,3;199;515;;;;1
26/2/2021;15:39:35;75;4,5;337,5;55,1;201;575;;;;1
26/2/2021;15:39:36;75;4,8;360;56,2;202;525;;;;1
26/2/2021;15:39:37;75;4,6;345;51,2;212;525;;;;1
26/2/2021;15:39:38;75;4,7;352,5;52,1;209;575;;;;1
26/2/2021;15:39:39;75;4,1;307,5;51,3;208;525;;;;1
26/2/2021;15:39:40;75;4,5;337,5;51,9;207;515;;;;1
26/2/2021;15:39:41;75;4,6;345;52,3;202;575;;;;1
26/2/2021;15:39:42;75;4,1;307,5;53,2;215;525;;;;1
26/2/2021;15:39:43;75;4,8;360;54,3;200;515;;;;1
26/2/2021;15:39:44;75;4,8;360;55,1;202;525;;;;1
26/2/2021;15:39:45;75;4,9;367,5;56,2;201;555;;;;1
26/2/2021;15:39:46;75;3,7;277,5;51,2;201;515;;;;1
26/2/2021;15:39:47;75;3,9;292,5;52,1;201;575;;;;1
26/2/2021;15:39:48;75;3,8;285;51,3;202;500;;;;1
26/2/2021;15:39:49;75;3,9;292,5;51,9;201;515;;;;1
26/2/2021;15:39:50;75;4,1;307,5;52,3;202;525;;;;1
26/2/2021;15:39:51;75;4,5;337,5;53,2;201;575;;;;1
26/2/2021;15:39:52;75;4,3;322,5;54,3;199;525;;;;1
26/2/2021;15:39:53;75;4,8;360;55,1;201;515;;;;1
26/2/2021;15:39:54;75;4,4;330;56,2;202;575;;;;1
26/2/2021;15:39:55;75;3,7;277,5;53,2;212;525;;;;1
26/2/2021;15:39:56;75;4,1;307,5;54,3;209;555;;;;1
26/2/2021;15:39:57;75;4,8;360;55,1;208;525;;;;1
26/2/2021;15:39:58;75;4,5;337,5;56,2;207;515;;;;1
26/2/2021;15:39:59;75;4,8;360;51,2;202;575;;;;1
26/2/2021;15:40:00;75;4,7;352,5;52,1;215;500;;;;1
26/2/2021;15:40:01;75;3,9;292,5;51,9;200;515;;;;1
26/2/2021;15:40:02;75;3,8;285;52,3;202;525;;;;1
26/2/2021;15:40:03;75;4,1;307,5;53,2;201;575;;;;1
26/2/2021;15:40:04;75;4,5;337,5;54,3;201;525;;;;1
26/2/2021;15:40:05;75;4,8;360;55,1;201;515;;;;1
26/2/2021;15:40:06;75;4,6;345;56,2;202;575;;;;1
26/2/2021;15:40:07;75;4,7;352,5;51,2;201;525;;;;1
26/2/2021;15:40:08;75;4,1;307,5;52,1;199;515;;;;1
26/2/2021;15:40:09;75;4,5;337,5;51,3;201;525;;;;1
26/2/2021;15:40:10;75;4,6;345;51,9;202;555;;;;1
26/2/2021;15:40:11;75;4,1;307,5;52,3;202;525;;;;1
26/2/2021;15:40:12;75;4,8;360;53,2;201;515;;;;1
26/2/2021;15:40:13;75;3,9;292,5;54,3;199;525;;;;1
26/2/2021;15:40:14;75;3,8;285;55,1;202;575;;;;1
26/2/2021;15:40:15;75;3,9;292,5;56,2;201;525;;;;1
26/2/2021;15:40:16;75;4,1;307,5;53,2;199;515;;;;1
26/2/2021;15:40:17;75;4,5;337,5;54,3;201;575;;;;1
26/2/2021;15:40:18;75;4,3;322,5;55,1;202;525;;;;1
26/2/2021;15:40:19;75;4,8;360;56,2;212;515;;;;1
26/2/2021;15:40:20;75;4,4;330;51,2;209;525;;;;1
26/2/2021;15:40:21;75;3,7;277,5;52,1;208;555;;;;1
26/2/2021;15:40:22;75;4,1;307,5;51,3;207;525;;;;1
26/2/2021;15:40:23;75;4,8;360;51,9;202;515;;;;1
26/2/2021;15:40:24;75;4,5;337,5;52,3;215;575;;;;1
26/2/2021;15:40:25;75;4,8;360;53,2;200;500;;;;1
26/2/2021;15:40:26;75;4,7;352,5;54,3;202;515;;;;1
26/2/2021;15:40:27;75;3,9;292,5;55,1;201;525;;;;1
26/2/2021;15:40:28;75;3,8;285;56,2;201;575;;;;1
26/2/2021;15:40:29;75;4,1;307,5;51,2;201;525;;;;1
26/2/2021;15:40:30;75;4,5;337,5;52,1;202;515;;;;1
26/2/2021;15:40:31;75;4,8;360;51,3;201;575;;;;1
26/2/2021;15:40:32;75;4,6;345;51,9;202;525;;;;1
26/2/2021;15:40:33;75;4,7;352,5;52,3;201;525;;;;1
26/2/2021;15:40:34;75;4,1;307,5;53,2;199;575;;;;1
26/2/2021;15:40:35;75;4,5;337,5;54,3;201;525;;;;1
26/2/2021;15:40:36;75;4,6;345;55,1;202;515;;;;1
26/2/2021;15:40:37;75;4,1;307,5;56,2;212;575;;;;1
26/2/2021;15:40:38;75;4,8;360;53,2;209;525;;;;1
26/2/2021;15:40:39;75;4,8;360;54,3;208;515;;;;1
26/2/2021;15:40:40;75;4,9;367,5;55,1;207;525;;;;1
26/2/2021;15:40:41;75;3,7;277,5;56,2;202;555;;;;1
26/2/2021;15:40:42;75;3,9;292,5;51,2;215;525;;;;1
26/2/2021;15:40:43;75;3,8;285;52,1;200;515;;;;1
26/2/2021;15:40:44;75;3,9;292,5;51,2;202;575;;;;1
26/2/2021;15:40:45;75;4,1;307,5;52,1;201;500;;;;1
26/2/2021;15:40:46;75;4,5;337,5;51,3;201;515;;;;1
26/2/2021;15:40:47;75;4,3;322,5;51,9;201;525;;;;1
26/2/2021;15:40:48;75;4,8;360;52,3;202;575;;;;1
26/2/2021;15:40:49;75;4,4;330;53,2;201;525;;;;1
26/2/2021;15:40:50;75;4,1;307,5;54,3;199;515;;;;1
26/2/2021;15:40:51;75;4,5;337,5;55,1;201;575;;;;1
26/2/2021;15:40:52;75;4,8;360;56,2;202;525;;;;1
26/2/2021;15:40:53;75;4,1;307,5;53,2;202;515;;;;1
26/2/2021;15:40:54;75;4,5;337,5;54,3;201;525;;;;1
26/2/2021;15:40:55;75;4,8;360;55,1;199;555;;;;1
26/2/2021;15:40:56;75;4,6;345;52,3;200;525;;;;1
26/2/2021;15:40:57;75;4,7;352,5;53,2;202;515;;;;1
26/2/2021;15:40:58;75;4,1;307,5;54,3;201;515;;;;1
26/2/2021;15:40:59;75;4,5;337,5;55,1;201;525;;;;1
26/2/2021;15:41:00;75;4,6;345;56,2;201;575;;;;1
26/2/2021;15:41:01;75;4,1;307,5;53,2;202;525;;;;1
26/2/2021;15:41:02;75;4,8;360;54,3;201;515;;;;1
26/2/2021;15:41:03;75;4,8;360;55,1;202;575;;;;1
26/2/2021;15:41:04;75;4,9;367,5;56,2;201;525;;;;1
26/2/2021;15:41:05;75;3,7;277,5;51,2;199;515;;;;1
26/2/2021;15:41:06;75;3,9;292,5;52,1;201;525;;;;1
26/2/2021;15:41:07;75;3,8;285;51,2;202;555;;;;1
26/2/2021;15:41:08;75;3,8;285;52,1;212;525;;;;1
26/2/2021;15:41:09;75;4,5;337,5;51,3;209;515;;;;1
26/2/2021;15:41:10;75;4,8;360;51,9;208;525;;;;1
26/2/2021;15:41:11;75;4,7;352,5;52,3;207;575;;;;1
26/2/2021;15:41:12;75;3,9;292,5;53,2;202;525;;;;1
26/2/2021;15:41:13;75;3,8;285;54,3;215;515;;;;1
26/2/2021;15:41:14;75;4,1;307,5;55,1;200;575;;;;1
26/2/2021;15:41:15;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:41:16;75;4,8;360;53,2;201;515;;;;1
26/2/2021;15:41:17;75;4,6;345;54,3;201;525;;;;1
26/2/2021;15:41:18;75;4,7;352,5;55,1;201;555;;;;1
26/2/2021;15:41:19;75;4,1;307,5;56,2;202;525;;;;1
26/2/2021;15:41:20;75;4,5;337,5;51,2;201;515;;;;1
26/2/2021;15:41:21;75;4,6;345;52,1;199;575;;;;1
26/2/2021;15:41:22;75;4,1;307,5;51,3;201;500;;;;1
26/2/2021;15:41:23;75;4,8;360;51,9;202;515;;;;1
26/2/2021;15:41:24;75;4,8;360;52,3;202;525;;;;1
26/2/2021;15:41:25;75;4,9;367,5;53,2;201;575;;;;1
26/2/2021;15:41:26;75;3,7;277,5;54,3;199;525;;;;1
26/2/2021;15:41:27;75;3,9;292,5;55,1;201;515;;;;1
26/2/2021;15:41:28;75;3,8;285;56,2;202;575;;;;1
26/2/2021;15:41:29;75;2,9;217,5;51,2;212;525;;;;1
26/2/2021;15:41:30;75;3,1;232,5;52,1;209;555;;;;1
26/2/2021;15:41:31;75;4,5;337,5;51,3;208;525;;;;1
26/2/2021;15:41:32;75;4,8;360;51,9;201;515;;;;1
26/2/2021;15:41:33;75;4,7;352,5;52,3;199;575;;;;1
26/2/2021;15:41:34;75;3,9;292,5;53,2;201;500;;;;1
26/2/2021;15:41:35;75;3,8;285;54,3;202;515;;;;1
26/2/2021;15:41:36;75;4,1;307,5;55,1;212;525;;;;1
26/2/2021;15:41:37;75;4,5;337,5;56,2;209;575;;;;1
26/2/2021;15:41:38;75;4,8;360;53,2;208;525;;;;1
26/2/2021;15:41:39;75;4,6;345;54,3;207;515;;;;1
26/2/2021;15:41:40;75;4,7;352,5;55,1;202;575;;;;1
26/2/2021;15:41:41;75;4,1;307,5;56,2;215;525;;;;1
26/2/2021;15:41:42;75;3,1;232,5;51,2;200;515;;;;1
26/2/2021;15:41:43;75;4,5;337,5;52,1;202;525;;;;1
26/2/2021;15:41:44;75;4,8;360;51,9;201;555;;;;1
26/2/2021;15:41:45;75;4,7;352,5;52,3;201;525;;;;1
26/2/2021;15:41:46;75;3,9;292,5;53,2;201;515;;;;1
26/2/2021;15:41:47;75;3,8;285;54,3;202;525;;;;1
26/2/2021;15:41:48;75;4,1;307,5;55,1;201;575;;;;1
26/2/2021;15:41:49;75;4,5;337,5;56,2;199;525;;;;1
26/2/2021;15:41:50;75;4,8;360;51,2;201;515;;;;1
26/2/2021;15:41:51;75;4,6;345;52,1;202;575;;;;1
26/2/2021;15:41:52;75;4,7;352,5;51,3;202;525;;;;1
26/2/2021;15:41:53;75;4,1;307,5;51,9;201;515;;;;1
26/2/2021;15:41:54;75;4,5;337,5;52,3;199;525;;;;1
26/2/2021;15:41:55;75;4,6;345;53,2;201;555;;;;1
26/2/2021;15:41:56;75;4,1;307,5;54,3;202;525;;;;1
26/2/2021;15:41:57;75;4,8;360;55,1;212;515;;;;1
26/2/2021;15:41:58;75;4,8;360;56,2;209;575;;;;1
26/2/2021;15:41:59;75;4,9;367,5;53,2;208;500;;;;1
26/2/2021;15:42:00;75;3,7;277,5;54,3;207;515;;;;1
26/2/2021;15:42:01;75;3,9;292,5;55,1;202;525;;;;1
26/2/2021;15:42:02;75;4,1;307,5;56,2;215;575;;;;1
26/2/2021;15:42:03;75;4,5;337,5;51,2;200;525;;;;1
26/2/2021;15:42:04;75;4,8;360;52,1;202;515;;;;1
26/2/2021;15:42:05;75;4,6;345;51,3;201;575;;;;1
26/2/2021;15:42:06;75;4,7;352,5;51,9;201;525;;;;1
26/2/2021;15:42:07;75;4,1;307,5;52,3;201;525;;;;1
26/2/2021;15:42:08;75;4,5;337,5;53,2;202;575;;;;1
26/2/2021;15:42:09;75;4,6;345;54,3;201;525;;;;1
26/2/2021;15:42:10;75;4,1;307,5;55,1;202;515;;;;1
26/2/2021;15:42:11;75;4,8;360;56,2;201;575;;;;1
26/2/2021;15:42:12;75;4,8;360;51,2;199;525;;;;1
26/2/2021;15:42:13;75;4,9;367,5;52,1;201;515;;;;1
26/2/2021;15:42:14;75;3,7;277,5;51,3;202;525;;;;1
26/2/2021;15:42:15;75;3,9;292,5;51,9;212;555;;;;1
26/2/2021;15:42:16;75;3,8;285;52,3;209;575;;;;1
26/2/2021;15:42:17;75;3,8;285;53,2;208;500;;;;1
26/2/2021;15:42:18;75;4,5;337,5;54,3;207;515;;;;1
26/2/2021;15:42:19;75;4,8;360;55,1;202;525;;;;1
26/2/2021;15:42:20;75;4,7;352,5;56,2;215;575;;;;1
26/2/2021;15:42:21;75;3,9;292,5;53,2;200;525;;;;1
26/2/2021;15:42:22;75;3,8;285;54,3;202;515;;;;1
26/2/2021;15:42:23;75;4,1;307,5;55,1;201;575;;;;1
26/2/2021;15:42:24;75;4,5;337,5;56,2;201;525;;;;1
26/2/2021;15:42:25;75;4,8;360;51,2;201;515;;;;1
26/2/2021;15:42:26;75;4,6;345;52,1;202;525;;;;1
26/2/2021;15:42:27;75;4,7;352,5;51,2;201;555;;;;1
26/2/2021;15:42:28;75;4,1;307,5;52,1;199;525;;;;1
26/2/2021;15:42:29;75;4,5;337,5;51,3;201;515;;;;1
26/2/2021;15:42:30;75;4,6;345;51,9;202;515;;;;1
26/2/2021;15:42:31;75;4,1;307,5;52,3;202;525;;;;1
26/2/2021;15:42:32;75;4,8;360;53,2;201;575;;;;1
26/2/2021;15:42:33;75;4,8;360;54,3;199;525;;;;1
26/2/2021;15:42:34;75;4,9;367,5;55,1;202;515;;;;1
26/2/2021;15:42:35;75;3,7;277,5;56,2;201;575;;;;1
26/2/2021;15:42:36;75;3,9;292,5;53,2;199;525;;;;1
26/2/2021;15:42:37;75;3,8;285;54,3;201;515;;;;1
26/2/2021;15:42:38;75;2,9;217,5;55,1;202;525;;;;1
26/2/2021;15:42:39;75;3,1;232,5;51,3;212;555;;;;1
26/2/2021;15:42:40;75;4,5;337,5;51,9;209;525;;;;1
26/2/2021;15:42:41;75;4,8;360;52,3;208;515;;;;1
26/2/2021;15:42:42;75;4,7;352,5;53,2;207;525;;;;1
26/2/2021;15:42:43;75;3,9;292,5;54,3;202;575;;;;1
26/2/2021;15:42:44;75;3,8;285;55,1;215;525;;;;1
26/2/2021;15:42:45;75;4,1;307,5;56,2;200;515;;;;1
26/2/2021;15:42:46;75;4,5;337,5;51,2;202;575;;;;1
26/2/2021;15:42:47;75;4,8;360;52,1;201;525;;;;1
26/2/2021;15:42:48;75;4,6;345;51,3;201;515;;;;1
26/2/2021;15:42:49;75;4,7;352,5;51,9;201;525;;;;1
26/2/2021;15:42:50;75;4,1;307,5;52,3;202;555;;;;1
26/2/2021;15:42:51;75;3,1;232,5;53,2;201;525;;;;1
26/2/2021;15:42:52;75;4,5;337,5;54,3;202;515;;;;1
26/2/2021;15:42:53;75;4,8;360;55,1;201;575;;;;1
26/2/2021;15:42:54;75;4,7;352,5;56,2;199;500;;;;1
26/2/2021;15:42:55;75;3,9;292,5;53,2;201;515;;;;1
26/2/2021;15:42:56;75;3,8;285;54,3;202;525;;;;1
26/2/2021;15:42:57;75;4,1;307,5;55,1;212;575;;;;1
26/2/2021;15:42:58;75;4,8;360;56,2;209;525;;;;1
26/2/2021;15:42:59;75;4,5;337,5;51,2;208;515;;;;1
26/2/2021;15:43:00;75;4,8;360;52,1;207;575;;;;1
26/2/2021;15:43:01;75;4,7;352,5;51,2;202;525;;;;1
26/2/2021;15:43:02;75;3,9;292,5;52,1;215;555;;;;1
26/2/2021;15:43:03;75;3,8;285;51,3;200;525;;;;1
26/2/2021;15:43:04;75;4,1;307,5;51,9;202;515;;;;1
26/2/2021;15:43:05;75;4,5;337,5;52,3;201;575;;;;1
26/2/2021;15:43:06;75;4,8;360;53,2;201;500;;;;1
26/2/2021;15:43:07;75;4,6;345;54,3;201;515;;;;1
26/2/2021;15:43:08;75;4,7;352,5;55,1;202;525;;;;1
26/2/2021;15:43:09;75;4,1;307,5;56,2;201;575;;;;1
26/2/2021;15:43:10;75;4,5;337,5;53,2;199;525;;;;1
26/2/2021;15:43:11;75;4,6;345;54,3;201;515;;;;1
26/2/2021;15:43:12;75;4,1;307,5;55,1;202;575;;;;1
26/2/2021;15:43:13;75;4,8;360;56,2;202;525;;;;1
26/2/2021;15:43:14;75;4,8;360;51,2;201;515;;;;1
26/2/2021;15:43:15;75;4,9;367,5;52,1;199;525;;;;1
26/2/2021;15:43:16;75;3,7;277,5;51,3;200;555;;;;1
26/2/2021;15:43:17;75;3,9;292,5;51,9;202;525;;;;1
26/2/2021;15:43:18;75;3,8;285;52,3;201;515;;;;1
26/2/2021;15:43:19;75;3,9;292,5;53,2;201;525;;;;1
26/2/2021;15:43:20;75;4,1;307,5;54,3;201;575;;;;1
26/2/2021;15:43:21;75;4,5;337,5;55,1;202;525;;;;1
26/2/2021;15:43:22;75;4,8;360;56,2;201;515;;;;1
26/2/2021;15:43:23;75;4,5;337,5;51,2;202;575;;;;1
26/2/2021;15:43:24;75;4,8;360;52,1;201;525;;;;1
26/2/2021;15:43:25;75;4,7;352,5;51,3;199;515;;;;1
26/2/2021;15:43:26;75;4,1;307,5;51,9;201;525;;;;1
26/2/2021;15:43:27;75;4,5;337,5;52,3;202;555;;;;1
26/2/2021;15:43:28;75;4,8;360;53,2;212;525;;;;1
26/2/2021;15:43:29;75;4,6;345;54,3;209;515;;;;1
26/2/2021;15:43:30;75;4,7;352,5;55,1;208;575;;;;1
26/2/2021;15:43:31;75;4,1;307,5;56,2;207;500;;;;1
26/2/2021;15:43:32;75;4,5;337,5;53,2;202;515;;;;1
26/2/2021;15:43:33;75;4,6;345;54,3;215;525;;;;1
26/2/2021;15:43:34;75;4,1;307,5;55,1;200;575;;;;1
26/2/2021;15:43:35;75;4,8;360;56,2;202;525;;;;1
26/2/2021;15:43:36;75;4,8;360;51,2;201;515;;;;1
26/2/2021;15:43:37;75;4,9;367,5;52,1;201;575;;;;1
26/2/2021;15:43:38;75;3,7;277,5;51,9;201;525;;;;1
26/2/2021;15:43:39;75;3,9;292,5;52,3;202;525;;;;1
26/2/2021;15:43:40;75;3,8;285;53,2;201;575;;;;1
26/2/2021;15:43:41;75;3,8;285;54,3;199;525;;;;1
26/2/2021;15:43:42;75;4,5;337,5;55,1;201;515;;;;1
26/2/2021;15:43:43;75;4,8;360;56,2;202;575;;;;1
26/2/2021;15:43:44;75;4,7;352,5;51,2;202;525;;;;1
26/2/2021;15:43:45;75;3,9;292,5;52,1;201;515;;;;1
26/2/2021;15:43:46;75;3,8;285;51,3;199;525;;;;1
26/2/2021;15:43:47;75;4,1;307,5;51,9;201;555;;;;1
26/2/2021;15:43:48;75;4,5;337,5;52,3;202;515;;;;1
26/2/2021;15:43:49;75;4,8;360;53,2;212;575;;;;1
26/2/2021;15:43:50;75;4,6;345;54,3;209;500;;;;1
26/2/2021;15:43:51;75;4,7;352,5;55,1;208;515;;;;1
26/2/2021;15:43:52;75;4,1;307,5;56,2;201;525;;;;1
26/2/2021;15:43:53;75;4,5;337,5;53,2;199;575;;;;1
26/2/2021;15:43:54;75;4,6;345;54,3;201;525;;;;1
26/2/2021;15:43:55;75;4,1;307,5;55,1;202;515;;;;1
26/2/2021;15:43:56;75;4,8;360;56,2;212;575;;;;1
26/2/2021;15:43:57;75;4,8;360;51,2;209;525;;;;1
26/2/2021;15:43:58;75;4,9;367,5;52,1;208;555;;;;1
26/2/2021;15:43:59;75;3,7;277,5;51,3;207;525;;;;1
26/2/2021;15:44:00;75;3,9;292,5;51,9;202;515;;;;1
26/2/2021;15:44:01;75;3,8;285;52,3;215;575;;;;1
26/2/2021;15:44:02;75;2,9;217,5;53,2;200;500;;;;1
26/2/2021;15:44:03;75;3,1;232,5;54,3;202;515;;;;1
26/2/2021;15:44:04;75;4,5;337,5;55,1;201;525;;;;1
26/2/2021;15:44:05;75;4,8;360;56,2;201;575;;;;1
26/2/2021;15:44:06;75;4,7;352,5;51,2;201;525;;;;1
26/2/2021;15:44:07;75;3,9;292,5;52,1;202;515;;;;1
26/2/2021;15:44:08;75;3,8;285;51,3;201;575;;;;1
26/2/2021;15:44:09;75;4,1;307,5;51,9;199;525;;;;1
26/2/2021;15:44:10;75;4,5;337,5;52,3;201;515;;;;1
26/2/2021;15:44:11;75;4,8;360;53,2;202;525;;;;1
26/2/2021;15:44:12;75;4,6;345;54,3;202;555;;;;1
26/2/2021;15:44:13;75;4,7;352,5;55,1;201;525;;;;1
26/2/2021;15:44:14;75;4,1;307,5;56,2;199;515;;;;1
26/2/2021;15:44:15;75;3,1;232,5;53,2;201;525;;;;1
26/2/2021;15:44:16;75;4,5;337,5;54,3;202;575;;;;1
26/2/2021;15:44:17;75;4,8;360;55,1;212;525;;;;1
26/2/2021;15:44:18;75;4,7;352,5;56,2;209;515;;;;1
26/2/2021;15:44:19;75;3,9;292,5;51,2;208;575;;;;1
26/2/2021;15:44:20;75;3,8;285;52,1;207;525;;;;1
26/2/2021;15:44:21;75;4,1;307,5;51,2;202;515;;;;1
26/2/2021;15:44:22;75;4,1;307,5;52,1;215;525;;;;1
26/2/2021;15:44:23;75;4,5;337,5;51,3;200;555;;;;1
26/2/2021;15:44:24;75;4,3;322,5;51,9;202;525;;;;1
26/2/2021;15:44:25;75;4,8;360;52,3;201;515;;;;1
26/2/2021;15:44:26;75;4,4;330;53,2;201;575;;;;1
26/2/2021;15:44:27;75;3,7;277,5;54,3;201;500;;;;1
26/2/2021;15:44:28;75;4,1;307,5;55,1;202;515;;;;1
26/2/2021;15:44:29;75;4,8;360;56,2;201;525;;;;1
26/2/2021;15:44:30;75;4,5;337,5;53,2;202;575;;;;1
26/2/2021;15:44:31;75;4,8;360;54,3;201;525;;;;1
26/2/2021;15:44:32;75;4,7;352,5;55,1;199;515;;;;1
26/2/2021;15:44:33;75;3,9;292,5;51,9;201;575;;;;1
26/2/2021;15:44:34;75;3,8;285;52,3;202;525;;;;1
26/2/2021;15:44:35;75;4,1;307,5;53,2;212;525;;;;1
26/2/2021;15:44:36;75;4,5;337,5;54,3;209;575;;;;1
26/2/2021;15:44:37;75;4,8;360;55,1;208;525;;;;1
26/2/2021;15:44:38;75;4,6;345;56,2;207;515;;;;1
26/2/2021;15:44:39;75;4,7;352,5;53,2;202;575;;;;1
26/2/2021;15:44:40;75;4,1;307,5;54,3;215;525;;;;1
26/2/2021;15:44:41;75;4,5;337,5;55,1;200;515;;;;1
26/2/2021;15:44:42;75;4,6;345;56,2;202;525;;;;1
26/2/2021;15:44:43;75;4,1;307,5;51,2;201;555;;;;1
26/2/2021;15:44:44;75;4,8;360;52,1;201;525;;;;1
26/2/2021;15:44:45;75;4,8;360;51,3;201;515;;;;1
26/2/2021;15:44:46;75;4,9;367,5;51,9;202;575;;;;1
26/2/2021;15:44:47;75;3,7;277,5;52,3;201;515;;;;1
26/2/2021;15:44:48;75;3,9;292,5;53,2;199;575;;;;1
26/2/2021;15:44:49;75;3,8;285;54,3;201;500;;;;1
26/2/2021;15:44:50;75;3,8;285;55,1;202;515;;;;1
26/2/2021;15:44:51;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:44:52;75;4,8;360;51,2;201;575;;;;1
26/2/2021;15:44:53;75;4,7;352,5;52,1;199;525;;;;1
26/2/2021;15:44:54;75;3,9;292,5;51,3;202;515;;;;1
26/2/2021;15:44:55;75;3,8;285;51,9;201;575;;;;1
26/2/2021;15:44:56;75;4,1;307,5;52,3;199;525;;;;1
26/2/2021;15:44:57;75;4,5;337,5;53,2;201;515;;;;1
26/2/2021;15:44:58;75;4,8;360;54,3;202;525;;;;1
26/2/2021;15:44:59;75;4,6;345;55,1;212;555;;;;1
26/2/2021;15:45:00;75;4,7;352,5;56,2;209;525;;;;1
26/2/2021;15:45:01;75;4,1;307,5;53,2;208;515;;;;1
26/2/2021;15:45:02;75;4,5;337,5;54,3;207;525;;;;1
26/2/2021;15:45:03;75;4,6;345;55,1;202;575;;;;1
26/2/2021;15:45:04;75;4,1;307,5;56,2;215;525;;;;1
26/2/2021;15:45:05;75;4,8;360;51,2;200;515;;;;1
26/2/2021;15:45:06;75;4,8;360;52,1;202;575;;;;1
26/2/2021;15:45:07;75;4,9;367,5;51,9;201;525;;;;1
26/2/2021;15:45:08;75;3,7;277,5;52,3;201;515;;;;1
26/2/2021;15:45:09;75;3,9;292,5;53,2;201;525;;;;1
26/2/2021;15:45:10;75;3,8;285;54,3;202;555;;;;1
26/2/2021;15:45:11;75;2,9;217,5;55,1;201;525;;;;1
26/2/2021;15:45:12;75;3,1;232,5;56,2;202;515;;;;1
26/2/2021;15:45:13;75;4,5;337,5;51,2;201;575;;;;1
26/2/2021;15:45:14;75;4,8;360;52,1;199;500;;;;1
26/2/2021;15:45:15;75;4,7;352,5;51,3;201;515;;;;1
26/2/2021;15:45:16;75;3,9;292,5;51,9;202;525;;;;1
26/2/2021;15:45:17;75;3,8;285;52,3;212;575;;;;1
26/2/2021;15:45:18;75;4,1;307,5;53,2;209;525;;;;1
26/2/2021;15:45:19;75;4,5;337,5;54,3;208;515;;;;1
26/2/2021;15:45:20;75;4,8;360;55,1;207;575;;;;1
26/2/2021;15:45:21;75;4,6;345;56,2;202;525;;;;1
26/2/2021;15:45:22;75;4,7;352,5;53,2;215;525;;;;1
26/2/2021;15:45:23;75;4,1;307,5;54,3;200;575;;;;1
26/2/2021;15:45:24;75;3,1;232,5;55,1;202;525;;;;1
26/2/2021;15:45:25;75;4,5;337,5;56,2;201;515;;;;1
26/2/2021;15:45:26;75;4,8;360;51,2;201;575;;;;1
26/2/2021;15:45:27;75;4,7;352,5;52,1;201;525;;;;1
26/2/2021;15:45:28;75;3,9;292,5;51,3;202;515;;;;1
26/2/2021;15:45:29;75;3,8;285;51,9;201;525;;;;1
26/2/2021;15:45:30;75;4,1;307,5;52,3;199;555;;;;1
26/2/2021;15:45:31;75;4,9;367,5;53,2;201;575;;;;1
26/2/2021;15:45:32;75;3,7;277,5;54,3;202;500;;;;1
26/2/2021;15:45:33;75;3,9;292,5;55,1;202;515;;;;1
26/2/2021;15:45:34;75;3,8;285;56,2;201;525;;;;1
26/2/2021;15:45:35;75;3,9;292,5;51,2;199;575;;;;1
26/2/2021;15:45:36;75;4,1;307,5;52,1;200;525;;;;1
26/2/2021;15:45:37;75;4,7;352,5;51,3;202;515;;;;1
26/2/2021;15:45:38;75;3,9;292,5;51,9;201;575;;;;1
26/2/2021;15:45:39;75;3,8;285;52,3;201;525;;;;1
26/2/2021;15:45:40;75;4,1;307,5;53,2;201;515;;;;1
26/2/2021;15:45:41;75;4,5;337,5;54,3;202;525;;;;1
26/2/2021;15:45:42;75;4,8;360;55,1;201;555;;;;1
26/2/2021;15:45:43;75;4,6;345;56,2;202;525;;;;1
26/2/2021;15:45:44;75;4,7;352,5;53,2;201;515;;;;1
26/2/2021;15:45:45;75;4,1;307,5;54,3;199;515;;;;1
26/2/2021;15:45:46;75;4,5;337,5;55,1;201;525;;;;1
26/2/2021;15:45:47;75;4,6;345;56,2;202;575;;;;1
26/2/2021;15:45:48;75;4,1;307,5;51,2;212;525;;;;1
26/2/2021;15:45:49;75;4,8;360;52,1;209;515;;;;1
26/2/2021;15:45:50;75;3,9;292,5;51,2;208;575;;;;1
26/2/2021;15:45:51;75;3,8;285;52,1;207;525;;;;1
26/2/2021;15:45:52;75;3,9;292,5;51,3;202;515;;;;1
26/2/2021;15:45:53;75;4,1;307,5;51,9;215;525;;;;1
26/2/2021;15:45:54;75;4,5;337,5;52,3;200;555;;;;1
26/2/2021;15:45:55;75;4,3;322,5;53,2;202;525;;;;1
26/2/2021;15:45:56;75;4,8;360;54,3;201;515;;;;1
26/2/2021;15:45:57;75;4,4;330;55,1;201;525;;;;1
26/2/2021;15:45:58;75;3,7;277,5;56,2;201;575;;;;1
26/2/2021;15:45:59;75;4,1;307,5;53,2;202;525;;;;1
26/2/2021;15:46:00;75;4,8;360;54,3;201;515;;;;1
26/2/2021;15:46:01;75;4,5;337,5;55,1;199;575;;;;1
26/2/2021;15:46:02;75;4,8;360;51,3;201;525;;;;1
