#NUM;$FECHA;$HORA;$RPM;$CORR;$TEMP;$VIB;;
1773;23/12/2020;9:29:32;3000;0,83;29,3;0,11;;
1774;23/12/2020;9:29:33;2950;0,83;28,3;0,07;;
1775;23/12/2020;9:29:34;2850;0,82;28,5;0,07;;
1776;23/12/2020;9:29:35;2800;0,82;29,3;0,05;;
1777;23/12/2020;9:29:36;2925;0,82;29,1;0,07;;
1778;23/12/2020;9:29:37;3000;0,83;29,3;0,11;;
1779;23/12/2020;9:29:38;2900;0,83;28,9;0,08;;
1780;23/12/2020;9:29:39;2925;0,83;29,1;0,05;;
1781;23/12/2020;9:29:40;3000;0,82;29,3;0,03;;
1782;23/12/2020;9:29:41;2800;0,83;29,3;0,03;;
1783;23/12/2020;9:29:42;2925;0,83;29,5;0,02;;
1784;23/12/2020;9:29:43;2900;0,83;29,3;0,03;;
1785;23/12/2020;9:29:44;2800;0,87;29,3;0,04;;
1786;23/12/2020;9:29:45;2750;0,87;29,5;0,03;;
1787;23/12/2020;9:29:46;2900;0,89;29,3;0,03;;
1788;23/12/2020;9:29:47;2850;0,89;29,1;0,03;;
1789;23/12/2020;9:29:48;2800;0,89;29,1;0,02;;
1790;23/12/2020;9:29:49;2925;0,89;29,3;0,03;;
1791;23/12/2020;9:29:50;2850;0,89;29,1;0,11;;
1792;23/12/2020;9:29:51;2950;0,89;29,3;0,03;;
1793;23/12/2020;9:29:52;2900;0,88;29,3;0,04;;
1794;23/12/2020;9:29:53;2900;0,89;29,5;0,03;;
1795;23/12/2020;9:29:54;2925;0,87;29,3;0,03;;
1796;23/12/2020;9:29:55;3000;0,89;29,5;0,03;;
1797;23/12/2020;9:29:56;2800;0,89;29,3;0,02;;
1798;23/12/2020;9:29:57;2925;0,87;29,1;0,03;;
1799;23/12/2020;9:29:58;2900;0,89;29,1;0,02;;
1800;23/12/2020;9:29:59;2800;0,87;29,3;0,03;;
1801;23/12/2020;9:30:00;2750;0,87;29,1;0,05;;
1802;23/12/2020;9:30:01;2900;0,87;29,3;0,09;;
1803;23/12/2020;9:30:02;2850;0,87;29,3;0,2;;
1804;23/12/2020;9:30:03;2800;0,87;29,5;0,08;;
1805;23/12/2020;9:30:04;2925;0,87;29,3;0,05;;
1806;23/12/2020;9:30:05;2850;0,87;29,5;0,04;;
1807;23/12/2020;9:30:06;2950;0,87;29,3;0,05;;
1808;23/12/2020;9:30:07;3000;0,87;28,3;0,07;;
1809;23/12/2020;9:30:08;2950;0,87;28,1;0,04;;
1810;23/12/2020;9:30:09;2850;0,87;28,3;0,03;;
1811;23/12/2020;9:30:10;2800;0,87;28,3;0,02;;
1812;23/12/2020;9:30:11;2925;0,87;28,3;0,05;;
1813;23/12/2020;9:30:12;2850;0,87;28,3;0,05;;
1814;23/12/2020;9:30:13;2950;0,87;28,5;0,09;;
1815;23/12/2020;9:30:14;3000;0,87;28,1;0,11;;
1816;23/12/2020;9:30:15;2950;0,87;28,3;0,07;;
1817;23/12/2020;9:30:16;2800;0,83;28,5;0,07;;
1818;23/12/2020;9:30:17;2925;0,82;29,3;0,05;;
1819;23/12/2020;9:30:18;2900;0,82;29,1;0,07;;
1820;23/12/2020;9:30:19;2800;0,82;29,3;0,09;;
1821;23/12/2020;9:30:20;2750;0,83;29,3;0,11;;
1822;23/12/2020;9:30:21;2900;0,83;26,6;0,03;;
1823;23/12/2020;9:30:22;2850;0,83;28,3;0,04;;
1824;23/12/2020;9:30:23;2950;0,82;28,1;0,05;;
1825;23/12/2020;9:30:24;3000;0,83;28,5;0,07;;
1826;23/12/2020;9:30:25;2950;0,83;28,3;0,04;;
1827;23/12/2020;9:30:26;2850;0,83;28,1;0,03;;
1828;23/12/2020;9:30:27;2800;0,87;28,3;0,02;;
1829;23/12/2020;9:30:28;2925;0,87;28,5;0,05;;
1830;23/12/2020;9:30:29;2850;0,89;29,3;0,05;;
1831;23/12/2020;9:30:30;2950;0,89;29,1;0,09;;
1832;23/12/2020;9:30:31;3000;0,89;29,3;0,11;;
1833;23/12/2020;9:30:32;2950;0,89;28,9;0,07;;
1834;23/12/2020;9:30:33;2800;0,89;29,1;0,09;;
1835;23/12/2020;9:30:34;2925;0,89;29,3;0,04;;
1836;23/12/2020;9:30:35;2900;0,88;29,3;0,07;;
1837;23/12/2020;9:30:36;2800;0,89;29,5;0,05;;
1838;23/12/2020;9:30:37;2750;0,87;29,3;0,07;;
1839;23/12/2020;9:30:38;2900;0,89;29,3;0,11;;
1840;23/12/2020;9:30:39;3000;0,89;29,5;0,08;;
1841;23/12/2020;9:30:40;2950;0,87;29,3;0,02;;
1842;23/12/2020;9:30:41;2800;0,89;29,1;0,03;;
1843;23/12/2020;9:30:42;2925;0,87;29,1;0,05;;
1844;23/12/2020;9:30:43;2900;0,87;29,3;0,09;;
1845;23/12/2020;9:30:44;2800;0,87;29,1;0,2;;
1846;23/12/2020;9:30:45;2750;0,87;29,3;0,08;;
1847;23/12/2020;9:30:46;2900;0,87;29,3;0,05;;
1848;23/12/2020;9:30:47;3000;0,87;29,5;0,04;;
1849;23/12/2020;9:30:48;2925;0,87;29,3;0,05;;
1850;23/12/2020;9:30:49;2900;0,87;28,3;0,07;;
1851;23/12/2020;9:30:50;2800;0,87;28,1;0,04;;
1852;23/12/2020;9:30:51;2750;0,87;28,3;0,03;;
1853;23/12/2020;9:30:52;2900;0,87;28,5;0,02;;
1854;23/12/2020;9:30:53;2850;0,87;29,3;0,05;;
1855;23/12/2020;9:30:54;2800;0,87;29,1;0,05;;
1856;23/12/2020;9:30:55;2925;0,87;29,3;0,09;;
1857;23/12/2020;9:30:56;2850;0,87;28,9;0,11;;
1858;23/12/2020;9:30:57;2950;0,87;29,1;0,07;;
1859;23/12/2020;9:30:58;2900;0,87;29,3;0,07;;
1860;23/12/2020;9:30:59;2750;0,82;29,3;0,09;;
1861;23/12/2020;9:31:00;2900;0,82;29,5;0,04;;
1862;23/12/2020;9:31:01;2850;0,82;29,3;0,07;;
1863;23/12/2020;9:31:02;2950;0,82;29,3;0,05;;
1864;23/12/2020;9:31:03;3000;0,83;29,5;0,07;;
1865;23/12/2020;9:31:04;2900;0,83;29,3;0,11;;
1866;23/12/2020;9:31:05;2925;0,83;29,1;0,08;;
1867;23/12/2020;9:31:06;3000;0,83;29,1;0,05;;
1868;23/12/2020;9:31:07;2800;0,83;29,3;0,03;;
1869;23/12/2020;9:31:08;2925;0,82;29,1;0,01;;
1870;23/12/2020;9:31:09;2900;0,82;29,3;0,02;;
1871;23/12/2020;9:31:10;2800;0,82;29,3;0,03;;
1872;23/12/2020;9:31:11;2750;0,83;29,5;0,04;;
1873;23/12/2020;9:31:12;2900;0,83;29,3;0,03;;
1874;23/12/2020;9:31:13;2850;0,83;29,5;0,03;;
1875;23/12/2020;9:31:14;2800;0,83;29,3;0,03;;
1876;23/12/2020;9:31:15;2925;0,83;29,1;0,02;;
1877;23/12/2020;9:31:16;2850;0,83;29,1;0,03;;
1878;23/12/2020;9:31:17;2950;0,82;29,3;0,11;;
1879;23/12/2020;9:31:18;3000;0,82;29,1;0,03;;
1880;23/12/2020;9:31:19;2950;0,82;29,3;0,04;;
1881;23/12/2020;9:31:20;2850;0,83;29,3;0,03;;
1882;23/12/2020;9:31:21;2800;0,83;29,5;0,03;;
1883;23/12/2020;9:31:22;2925;0,83;29,3;0,03;;
1884;23/12/2020;9:31:23;2850;0,82;29,5;0,02;;
1885;23/12/2020;9:31:24;2950;0,83;29,3;0,03;;
1886;23/12/2020;9:31:25;3000;0,83;28,3;0,02;;
1887;23/12/2020;9:31:26;2950;0,83;28,1;0,03;;
1888;23/12/2020;9:31:27;2800;0,87;28,3;0,05;;
1889;23/12/2020;9:31:28;2925;0,82;28,3;0,09;;
1890;23/12/2020;9:31:29;2900;0,82;28,3;0,2;;
1891;23/12/2020;9:31:30;2800;0,82;28,3;0,08;;
1892;23/12/2020;9:31:31;2750;0,83;28,5;0,05;;
1893;23/12/2020;9:31:32;2900;0,83;28,1;0,04;;
1894;23/12/2020;9:31:33;2850;0,83;28,3;0,05;;
1895;23/12/2020;9:31:34;2950;0,82;28,5;0,07;;
1896;23/12/2020;9:31:35;3000;0,83;29,3;0,04;;
1897;23/12/2020;9:31:36;2950;0,83;29,1;0,03;;
1898;23/12/2020;9:31:37;2850;0,83;29,3;0,02;;
1899;23/12/2020;9:31:38;2800;0,83;29,3;0,05;;
1900;23/12/2020;9:31:39;2925;0,83;28,3;0,05;;
1901;23/12/2020;9:31:40;2850;0,83;28,5;0,09;;
1902;23/12/2020;9:31:41;2950;0,82;29,3;0,11;;
1903;23/12/2020;9:31:42;3000;0,82;29,1;0,07;;
1904;23/12/2020;9:31:43;2950;0,82;29,3;0,07;;
1905;23/12/2020;9:31:44;2800;0,83;28,9;0,05;;
1906;23/12/2020;9:31:45;2925;0,83;29,1;0,07;;
1907;23/12/2020;9:31:46;2900;0,83;29,3;0,11;;
1908;23/12/2020;9:31:47;2800;0,82;29,3;0,08;;
1909;23/12/2020;9:31:48;2750;0,83;29,5;0,05;;
1910;23/12/2020;9:31:49;2900;0,83;29,3;0,03;;
1911;23/12/2020;9:31:50;3000;0,83;29,3;0,03;;
1912;23/12/2020;9:31:51;2950;0,87;29,5;0,02;;
1913;23/12/2020;9:31:52;2800;0,82;29,3;0,03;;
1914;23/12/2020;9:31:53;2925;0,82;29,1;0,04;;
1915;23/12/2020;9:31:54;2900;0,82;29,1;0,03;;
1916;23/12/2020;9:31:55;2800;0,83;29,3;0,03;;
1917;23/12/2020;9:31:56;2750;0,83;29,1;0,03;;
1918;23/12/2020;9:31:57;2900;0,83;29,3;0,02;;
1919;23/12/2020;9:31:58;3000;0,83;29,3;0,03;;
1920;23/12/2020;9:31:59;2950;0,83;29,5;0,11;;
1921;23/12/2020;9:32:00;2800;0,87;29,3;0,03;;
1922;23/12/2020;9:32:01;3000;0,82;29,5;0,04;;
1923;23/12/2020;9:32:02;3000;0,82;29,3;0,03;;
1924;23/12/2020;9:32:03;3000;0,82;29,1;0,03;;
1925;23/12/2020;9:32:04;2850;0,83;29,1;0,03;;
1926;23/12/2020;9:32:05;2950;0,83;29,3;0,02;;
1927;23/12/2020;9:32:06;3000;0,83;29,1;0,03;;
1928;23/12/2020;9:32:07;2950;0,82;29,3;0,02;;
1929;23/12/2020;9:32:08;2850;0,83;29,3;0,03;;
1930;23/12/2020;9:32:09;2800;0,83;29,5;0,05;;
1931;23/12/2020;9:32:10;2925;0,83;29,3;0,09;;
1932;23/12/2020;9:32:11;2850;0,83;29,5;0,2;;
1933;23/12/2020;9:32:12;2950;0,83;29,3;0,08;;
1934;23/12/2020;9:32:13;3000;0,83;28,3;0,05;;
1935;23/12/2020;9:32:14;2950;0,82;28,1;0,04;;
1936;23/12/2020;9:32:15;2800;0,83;28,3;0,05;;
1937;23/12/2020;9:32:16;2925;0,83;28,3;0,07;;
1938;23/12/2020;9:32:17;2900;0,83;28,3;0,04;;
1939;23/12/2020;9:32:18;2800;0,83;28,3;0,03;;
1940;23/12/2020;9:32:19;2750;0,83;28,5;0,02;;
1941;23/12/2020;9:32:20;2900;0,83;28,1;0,05;;
1942;23/12/2020;9:32:21;2850;0,82;28,3;0,05;;
1943;23/12/2020;9:32:22;2950;0,82;28,5;0,09;;
1944;23/12/2020;9:32:23;3000;0,82;29,3;0,11;;
1945;23/12/2020;9:32:24;2950;0,83;29,1;0,07;;
1946;23/12/2020;9:32:25;2850;0,83;29,3;0,07;;
1947;23/12/2020;9:32:26;2800;0,83;29,3;0,05;;
1948;23/12/2020;9:32:27;2925;0,82;26,6;0,07;;
1949;23/12/2020;9:32:28;2850;0,83;28,3;0,09;;
1950;23/12/2020;9:32:29;2900;0,83;28,1;0,11;;
1951;23/12/2020;9:32:30;2925;0,83;28,5;0,03;;
1952;23/12/2020;9:32:31;3000;0,87;28,3;0,04;;
1953;23/12/2020;9:32:32;2800;0,82;28,1;0,05;;
1954;23/12/2020;9:32:33;2925;0,82;28,3;0,07;;
1955;23/12/2020;9:32:34;2900;0,82;28,5;0,04;;
1956;23/12/2020;9:32:35;2800;0,83;29,3;0,03;;
1957;23/12/2020;9:32:36;2750;0,83;29,1;0,02;;
1958;23/12/2020;9:32:37;2900;0,83;29,3;0,05;;
1959;23/12/2020;9:32:38;2850;0,83;28,9;0,05;;
1960;23/12/2020;9:32:39;2800;0,83;29,1;0,09;;
1961;23/12/2020;9:32:40;2925;0,87;29,3;0,11;;
1962;23/12/2020;9:32:41;2850;0,82;29,3;0,07;;
1963;23/12/2020;9:32:42;2950;0,82;29,5;0,09;;
1964;23/12/2020;9:32:43;3000;0,82;29,3;0,04;;
1965;23/12/2020;9:32:44;2950;0,83;29,3;0,07;;
1966;23/12/2020;9:32:45;2850;0,83;29,5;0,05;;
1967;23/12/2020;9:32:46;2800;0,83;29,3;0,07;;
1968;23/12/2020;9:32:47;2925;0,83;29,1;0,11;;
1969;23/12/2020;9:32:48;2850;0,83;29,1;0,08;;
1970;23/12/2020;9:32:49;2950;0,83;29,3;0,03;;
1971;23/12/2020;9:32:50;2950;0,87;29,1;0,02;;
1972;23/12/2020;9:32:51;2800;0,82;29,3;0,03;;
1973;23/12/2020;9:32:52;2925;0,82;29,3;0,11;;
1974;23/12/2020;9:32:53;2900;0,82;29,5;0,03;;
1975;23/12/2020;9:32:54;2800;0,83;29,3;0,04;;
1976;23/12/2020;9:32:55;2750;0,83;29,5;0,03;;
1977;23/12/2020;9:32:56;2900;0,82;29,3;0,03;;
1978;23/12/2020;9:32:57;2850;0,83;29,1;0,03;;
1979;23/12/2020;9:32:58;2950;0,83;29,1;0,02;;
1980;23/12/2020;9:32:59;3000;0,83;29,3;0,03;;
1981;23/12/2020;9:33:00;2900;0,83;29,1;0,02;;
1982;23/12/2020;9:33:01;2925;0,83;29,3;0,03;;
1983;23/12/2020;9:33:02;3000;0,83;29,3;0,05;;
1984;23/12/2020;9:33:03;2800;0,82;29,5;0,09;;
1985;23/12/2020;9:33:04;2925;0,82;29,3;0,2;;
1986;23/12/2020;9:33:05;2900;0,82;29,5;0,08;;
1987;23/12/2020;9:33:06;2800;0,83;29,3;0,05;;
1988;23/12/2020;9:33:07;2750;0,83;28,3;0,04;;
1989;23/12/2020;9:33:08;2900;0,83;28,1;0,05;;
1990;23/12/2020;9:33:09;2850;0,82;28,3;0,07;;
1991;23/12/2020;9:33:10;2800;0,83;28,3;0,04;;
1992;23/12/2020;9:33:11;2925;0,83;28,3;0,03;;
1993;23/12/2020;9:33:12;2850;0,83;28,3;0,02;;
1994;23/12/2020;9:33:13;2950;0,87;28,5;0,05;;
1995;23/12/2020;9:33:14;3000;0,82;28,1;0,05;;
1996;23/12/2020;9:33:15;2950;0,82;28,3;0,09;;
1997;23/12/2020;9:33:16;2850;0,82;28,5;0,11;;
1998;23/12/2020;9:33:17;2800;0,83;29,3;0,07;;
1999;23/12/2020;9:33:18;2925;0,83;29,1;0,07;;
2000;23/12/2020;9:33:19;2850;0,83;29,3;0,09;;
2001;23/12/2020;9:33:20;2950;0,83;29,3;0,04;;
2002;23/12/2020;9:33:21;3000;0,83;28,3;0,07;;
2003;23/12/2020;9:33:22;2950;0,87;28,5;0,05;;
2004;23/12/2020;9:33:23;2800;0,82;29,3;0,07;;
2005;23/12/2020;9:33:24;2925;0,82;29,1;0,11;;
2006;23/12/2020;9:33:25;2900;0,82;29,3;0,08;;
2007;23/12/2020;9:33:26;2800;0,83;28,9;0,05;;
2008;23/12/2020;9:33:27;2750;0,83;29,1;0,03;;
2009;23/12/2020;9:33:28;2900;0,83;29,3;0,01;;
2010;23/12/2020;9:33:29;2850;0,82;29,3;0,02;;
2011;23/12/2020;9:33:30;2950;0,83;29,5;0,03;;
2012;23/12/2020;9:33:31;3000;0,83;29,3;0,04;;
2013;23/12/2020;9:33:32;2950;0,83;29,3;0,03;;
2014;23/12/2020;9:33:33;2850;0,83;29,5;0,03;;
2015;23/12/2020;9:33:34;2800;0,83;29,3;0,03;;
2016;23/12/2020;9:33:35;2925;0,83;29,1;0,02;;
2017;23/12/2020;9:33:36;2850;0,82;29,1;0,03;;
2018;23/12/2020;9:33:37;2950;0,83;29,3;0,11;;
2019;23/12/2020;9:33:38;3000;0,83;29,1;0,03;;
2020;23/12/2020;9:33:39;2950;0,83;29,3;0,04;;
2021;23/12/2020;9:33:40;2800;0,83;29,3;0,03;;
2022;23/12/2020;9:33:41;2925;0,83;29,5;0,03;;
2023;23/12/2020;9:33:42;2900;0,83;29,3;0,03;;
2024;23/12/2020;9:33:43;2800;0,82;29,5;0,02;;
2025;23/12/2020;9:33:44;2750;0,82;29,3;0,03;;
2026;23/12/2020;9:33:45;2900;0,82;29,1;0,02;;
2027;23/12/2020;9:33:46;3000;0,83;29,1;0,03;;
2028;23/12/2020;9:33:47;2950;0,83;29,3;0,05;;
2029;23/12/2020;9:33:48;2800;0,83;29,1;0,09;;
2030;23/12/2020;9:33:49;2925;0,82;29,3;0,2;;
2031;23/12/2020;9:33:50;2900;0,83;29,3;0,08;;
2032;23/12/2020;9:33:51;2800;0,83;29,5;0,05;;
2033;23/12/2020;9:33:52;2750;0,83;29,3;0,04;;
2034;23/12/2020;9:33:53;2900;0,87;29,5;0,05;;
2035;23/12/2020;9:33:54;3000;0,82;29,3;0,07;;
2036;23/12/2020;9:33:55;2950;0,82;28,3;0,04;;
2037;23/12/2020;9:33:56;2800;0,82;28,1;0,03;;
2038;23/12/2020;9:33:57;3000;0,83;28,3;0,02;;
2039;23/12/2020;9:33:58;3000;0,83;28,3;0,05;;
2040;23/12/2020;9:33:59;3000;0,83;28,3;0,05;;
2041;23/12/2020;9:34:00;2850;0,83;28,3;0,09;;
2042;23/12/2020;9:34:01;2950;0,83;28,5;0,11;;
2043;23/12/2020;9:34:02;3000;0,87;28,1;0,07;;
2044;23/12/2020;9:34:03;2950;0,82;28,3;0,07;;
2045;23/12/2020;9:34:04;2850;0,82;28,5;0,05;;
2046;23/12/2020;9:34:05;2800;0,82;29,3;0,07;;
2047;23/12/2020;9:34:06;2925;0,83;29,1;0,11;;
2048;23/12/2020;9:34:07;2900;0,83;29,3;0,08;;
2049;23/12/2020;9:34:08;2850;0,83;29,3;0,05;;
2050;23/12/2020;9:34:09;2800;0,83;28,9;0,03;;
2051;23/12/2020;9:34:10;2925;0,83;29,1;0,03;;
2052;23/12/2020;9:34:11;2850;0,83;29,3;0,02;;
2053;23/12/2020;9:34:12;2950;0,87;29,3;0,03;;
2054;23/12/2020;9:34:13;3000;0,82;29,5;0,04;;
2055;23/12/2020;9:34:14;2950;0,82;29,3;0,03;;
2056;23/12/2020;9:34:15;2850;0,82;29,3;0,03;;
2057;23/12/2020;9:34:16;2800;0,83;29,5;0,03;;
2058;23/12/2020;9:34:17;2925;0,83;29,3;0,02;;
2059;23/12/2020;9:34:18;2850;0,87;29,1;0,03;;
2060;23/12/2020;9:34:19;2950;0,82;29,1;0,11;;
2061;23/12/2020;9:34:20;2950;0,82;29,3;0,03;;
2062;23/12/2020;9:34:21;2800;0,82;29,1;0,04;;
2063;23/12/2020;9:34:22;2925;0,83;29,3;0,03;;
2064;23/12/2020;9:34:23;2900;0,83;29,3;0,03;;
2065;23/12/2020;9:34:24;2800;0,83;29,5;0,03;;
2066;23/12/2020;9:34:25;2750;0,83;29,3;0,02;;
2067;23/12/2020;9:34:26;2900;0,83;29,5;0,03;;
2068;23/12/2020;9:34:27;2850;0,87;29,3;0,02;;
2069;23/12/2020;9:34:28;2950;0,82;29,1;0,03;;
2070;23/12/2020;9:34:29;3000;0,82;29,1;0,05;;
2071;23/12/2020;9:34:30;2900;0,82;29,3;0,09;;
2072;23/12/2020;9:34:31;2925;0,83;29,1;0,2;;
2073;23/12/2020;9:34:32;3000;0,83;29,3;0,08;;
2074;23/12/2020;9:34:33;2800;0,83;29,3;0,05;;
2075;23/12/2020;9:34:34;2925;0,83;29,5;0,04;;
2076;23/12/2020;9:34:35;2900;0,83;29,3;0,05;;
2077;23/12/2020;9:34:36;2800;0,83;29,5;0,07;;
2078;23/12/2020;9:34:37;2750;0,87;29,3;0,04;;
2079;23/12/2020;9:34:38;2900;0,82;28,3;0,03;;
2080;23/12/2020;9:34:39;2850;0,82;28,1;0,02;;
2081;23/12/2020;9:34:40;2800;0,82;28,3;0,05;;
2082;23/12/2020;9:34:41;2925;0,83;28,3;0,05;;
2083;23/12/2020;9:34:42;2850;0,82;28,3;0,09;;
2084;23/12/2020;9:34:43;2950;0,82;28,3;0,11;;
2085;23/12/2020;9:34:44;2900;0,82;28,5;0,07;;
2086;23/12/2020;9:34:45;2850;0,82;28,1;0,07;;
2087;23/12/2020;9:34:46;2800;0,83;28,3;0,05;;
2088;23/12/2020;9:34:47;2925;0,83;28,5;0,07;;
2089;23/12/2020;9:34:48;2850;0,83;29,3;0,09;;
2090;23/12/2020;9:34:49;2950;0,83;29,1;0,11;;
2091;23/12/2020;9:34:50;3000;0,83;29,3;0,03;;
2092;23/12/2020;9:34:51;2950;0,82;29,3;0,04;;
2093;23/12/2020;9:34:52;2850;0,82;28,3;0,05;;
2094;23/12/2020;9:34:53;2800;0,82;28,5;0,07;;
2095;23/12/2020;9:34:54;2925;0,83;29,3;0,04;;
2096;23/12/2020;9:34:55;2850;0,83;29,1;0,03;;
2097;23/12/2020;9:34:56;2950;0,83;29,3;0,02;;
2098;23/12/2020;9:34:57;2950;0,83;28,9;0,05;;
2099;23/12/2020;9:34:58;2800;0,83;29,1;0,05;;
2100;23/12/2020;9:34:59;2925;0,83;29,3;0,09;;
2101;23/12/2020;9:35:00;2900;0,82;29,3;0,11;;
2102;23/12/2020;9:35:01;2800;0,82;29,5;0,07;;
2103;23/12/2020;9:35:02;2750;0,82;29,3;0,09;;
2104;23/12/2020;9:35:03;2900;0,83;29,3;0,04;;
2105;23/12/2020;9:35:04;2850;0,83;29,5;0,07;;
2106;23/12/2020;9:35:05;2950;0,83;29,3;0,05;;
2107;23/12/2020;9:35:06;3000;0,82;29,1;0,07;;
2108;23/12/2020;9:35:07;2900;0,83;29,1;0,11;;
2109;23/12/2020;9:35:08;2925;0,83;29,3;0,08;;
2110;23/12/2020;9:35:09;3000;0,83;29,1;0,03;;
2111;23/12/2020;9:35:10;2800;0,87;29,3;0,02;;
2112;23/12/2020;9:35:11;2925;0,87;29,3;0,03;;
2113;23/12/2020;9:35:12;2900;0,89;29,5;0,11;;
2114;23/12/2020;9:35:13;2800;0,89;29,3;0,03;;
2115;23/12/2020;9:35:14;2750;0,89;29,5;0,04;;
2116;23/12/2020;9:35:15;2900;0,89;29,3;0,03;;
2117;23/12/2020;9:35:16;2850;0,89;29,1;0,03;;
2118;23/12/2020;9:35:17;2800;0,89;29,1;0,03;;
2119;23/12/2020;9:35:18;2925;0,88;29,3;0,02;;
2120;23/12/2020;9:35:19;2850;0,89;29,1;0,03;;
2121;23/12/2020;9:35:20;2950;0,87;29,3;0,02;;
2122;23/12/2020;9:35:21;2900;0,89;29,3;0,03;;
2123;23/12/2020;9:35:22;2925;0,89;29,5;0,05;;
2124;23/12/2020;9:35:23;3000;0,87;29,3;0,09;;
2125;23/12/2020;9:35:24;2800;0,89;29,5;0,2;;
2126;23/12/2020;9:35:25;2925;0,87;29,3;0,08;;
2127;23/12/2020;9:35:26;2900;0,87;28,3;0,05;;
2128;23/12/2020;9:35:27;2800;0,87;28,1;0,04;;
2129;23/12/2020;9:35:28;2750;0,87;28,3;0,05;;
2130;23/12/2020;9:35:29;2900;0,87;28,3;0,07;;
2131;23/12/2020;9:35:30;2850;0,87;28,3;0,04;;
2132;23/12/2020;9:35:31;2800;0,87;28,3;0,03;;
2133;23/12/2020;9:35:32;2925;0,87;28,5;0,02;;
2134;23/12/2020;9:35:33;2850;0,87;28,1;0,05;;
2135;23/12/2020;9:35:34;2950;0,87;28,3;0,05;;
2136;23/12/2020;9:35:35;3000;0,87;28,5;0,09;;
2137;23/12/2020;9:35:36;2950;0,87;29,3;0,11;;
2138;23/12/2020;9:35:37;2850;0,87;29,1;0,07;;
2139;23/12/2020;9:35:38;2800;0,87;29,3;0,07;;
2140;23/12/2020;9:35:39;2925;0,87;29,3;0,05;;
2141;23/12/2020;9:35:40;2850;0,87;26,6;0,07;;
2142;23/12/2020;9:35:41;2950;0,87;28,3;0,09;;
2143;23/12/2020;9:35:42;3000;0,83;28,1;0,11;;
2144;23/12/2020;9:35:43;2950;0,82;28,5;0,03;;
2145;23/12/2020;9:35:44;2800;0,82;28,3;0,04;;
2146;23/12/2020;9:35:45;2925;0,82;28,1;0,05;;
2147;23/12/2020;9:35:46;2900;0,83;28,3;0,07;;
2148;23/12/2020;9:35:47;2800;0,83;28,5;0,04;;
2149;23/12/2020;9:35:48;2750;0,83;29,3;0,03;;
2150;23/12/2020;9:35:49;2900;0,82;29,1;0,02;;
2151;23/12/2020;9:35:50;2850;0,83;29,3;0,05;;
2152;23/12/2020;9:35:51;2950;0,83;28,9;0,05;;
2153;23/12/2020;9:35:52;3000;0,83;29,1;0,09;;
2154;23/12/2020;9:35:53;2950;0,87;29,3;0,11;;
2155;23/12/2020;9:35:54;2850;0,87;29,3;0,07;;
2156;23/12/2020;9:35:55;2800;0,89;29,5;0,09;;
2157;23/12/2020;9:35:56;2925;0,89;29,3;0,04;;
2158;23/12/2020;9:35:57;3000;0,89;29,3;0,07;;
2159;23/12/2020;9:35:58;2900;0,89;29,5;0,05;;
2160;23/12/2020;9:35:59;2925;0,89;29,3;0,07;;
2161;23/12/2020;9:36:00;3000;0,89;29,1;0,11;;
2162;23/12/2020;9:36:01;2800;0,88;29,1;0,08;;
2163;23/12/2020;9:36:02;2925;0,89;29,3;0,04;;
2164;23/12/2020;9:36:03;2900;0,87;29,1;0,03;;
2165;23/12/2020;9:36:04;2800;0,89;29,3;0,02;;
2166;23/12/2020;9:36:05;2750;0,89;29,3;0,05;;
2167;23/12/2020;9:36:06;2900;0,87;29,5;0,05;;
2168;23/12/2020;9:36:07;2850;0,89;29,3;0,09;;
2169;23/12/2020;9:36:08;2800;0,87;28,3;0,11;;
2170;23/12/2020;9:36:09;2925;0,87;28,1;0,07;;
2171;23/12/2020;9:36:10;2850;0,87;28,3;0,07;;
2172;23/12/2020;9:36:11;2950;0,87;28,5;0,05;;
2173;23/12/2020;9:36:12;2900;0,87;29,3;0,07;;
2174;23/12/2020;9:36:13;3000;0,87;29,1;0,11;;
2175;23/12/2020;9:36:14;2950;0,87;29,3;0,08;;
2176;23/12/2020;9:36:15;2850;0,87;28,9;0,05;;
2177;23/12/2020;9:36:16;2800;0,87;29,1;0,03;;
2178;23/12/2020;9:36:17;2925;0,87;29,3;0,03;;
2179;23/12/2020;9:36:18;2850;0,87;29,3;0,02;;
2180;23/12/2020;9:36:19;2950;0,87;29,5;0,03;;
2181;23/12/2020;9:36:20;3000;0,87;29,3;0,04;;
2182;23/12/2020;9:36:21;2950;0,87;29,3;0,03;;
2183;23/12/2020;9:36:22;2800;0,87;29,5;0,03;;
2184;23/12/2020;9:36:23;2925;0,87;29,3;0,03;;
2185;23/12/2020;9:36:24;2900;0,87;29,1;0,02;;
2186;23/12/2020;9:36:25;2800;0,82;29,1;0,03;;
2187;23/12/2020;9:36:26;2750;0,82;29,3;0,11;;
2188;23/12/2020;9:36:27;2900;0,82;29,1;0,03;;
2189;23/12/2020;9:36:28;2850;0,82;29,3;0,04;;
2190;23/12/2020;9:36:29;2950;0,83;29,3;0,03;;
2191;23/12/2020;9:36:30;3000;0,83;29,5;0,03;;
2192;23/12/2020;9:36:31;2950;0,83;29,3;0,03;;
2193;23/12/2020;9:36:32;2850;0,83;29,5;0,02;;
2194;23/12/2020;9:36:33;2800;0,83;29,3;0,03;;
2195;23/12/2020;9:36:34;2925;0,82;29,1;0,02;;
